id,Date1,Date2,Price1,Price2
12339,2009-10-12,2013-11-08,95000,109000
12339,2013-11-08,2018-08-10,109000,125000
12341,2019-02-01,2022-11-25,108000,165000
12342,2002-02-05,2019-10-11,67000,112500
12342,2019-10-11,2025-07-15,112500,167000
12343,2001-12-18,2004-09-30,68000,109000
12343,2004-09-30,2015-04-02,109000,103000
12344,1998-10-26,2009-09-25,40000,91000
12344,2009-09-25,2016-12-21,91000,120000
12345,1999-10-01,2002-08-16,45000,82950
12345,2002-08-16,2010-02-05,82950,95000
12345,2010-02-05,2016-11-03,95000,125000
12345,2016-11-03,2020-09-04,125000,128500
12347,2017-03-27,2022-03-09,120000,152000
12347,2022-03-09,2025-07-08,152000,167000
12351,2004-08-27,2005-08-16,122000,110000
12351,2005-08-16,2006-12-08,110000,165000
12351,2006-12-08,2021-10-29,165000,210000
12352,1997-03-14,2000-03-27,36500,79000
12352,2000-03-27,2004-11-12,79000,128000
12354,2003-05-02,2019-02-01,100000,222000
12354,2019-02-01,2021-06-30,222000,240500
12355,2005-01-28,2016-09-23,132000,212000
12356,1999-10-28,2001-01-19,57000,149000
12357,1997-05-15,2006-06-22,59995,172000
12357,2006-06-22,2014-09-26,172000,192500
12357,2014-09-26,2016-05-17,192500,200000
12357,2016-05-17,2024-12-19,200000,286000
12358,2000-07-21,2015-12-18,57950,98000
12358,2015-12-18,2020-05-07,98000,110000
12358,2020-05-07,2025-05-27,110000,125000
12359,1998-06-16,2007-04-20,39450,116000
12360,2000-11-16,2001-12-21,54000,67000
12360,2001-12-21,2003-01-21,67000,80000
12360,2003-01-21,2004-03-05,80000,95000
12360,2004-03-05,2006-10-23,95000,110000
12360,2006-10-23,2021-06-07,110000,121000
12364,1996-12-20,2019-03-29,34000,140000
12364,2019-03-29,2022-11-02,140000,140000
12366,1996-02-02,1997-09-01,36000,37500
12366,1997-09-01,2023-10-03,37500,112000
12367,1998-11-10,2026-01-30,40000,120000
12368,1998-12-09,2003-03-19,43000,85000
12368,2003-03-19,2007-09-03,85000,115000
12368,2007-09-03,2020-01-10,115000,115000
12370,2004-01-27,2015-11-05,94500,97000
12372,1997-02-28,2005-12-09,33750,112500
12372,2005-12-09,2016-03-24,112500,102000
12372,2016-03-24,2023-08-25,102000,122500
12373,2009-11-18,2025-03-10,100000,120000
12374,2000-05-19,2019-05-24,52500,105000
12375,1996-07-15,1998-01-30,36000,36000
12375,1998-01-30,2000-06-30,36000,56500
12375,2000-06-30,2012-08-31,56500,95000
12376,1998-03-12,2016-10-14,41500,113005
12376,2016-10-14,2025-11-16,113005,130000
12377,1998-01-30,2017-02-14,35500,125000
12378,2011-02-04,2022-08-10,98500,117000
12379,1997-04-18,2022-03-11,37000,121000
12382,1995-09-22,2011-08-17,36000,97500
12385,1999-12-22,2005-10-04,50000,107000
12386,1999-04-23,2015-12-18,41500,92000
12387,1997-06-27,1999-06-04,36000,46000
12387,1999-06-04,2016-02-05,46000,95000
12387,2016-02-05,2017-11-17,95000,120000
12388,1997-08-15,2000-11-09,38000,54000
12388,2000-11-09,2012-10-31,54000,91000
12388,2012-10-31,2018-04-20,91000,115000
12388,2018-04-20,2020-11-11,115000,113650
12393,1997-07-11,1998-09-15,37500,38950
12393,1998-09-15,1999-07-29,38950,46000
12393,1999-07-29,2000-10-18,46000,57000
12393,2000-10-18,2015-02-06,57000,115000
12394,2002-05-10,2003-02-14,67000,80000
12394,2003-02-14,2007-05-25,80000,116000
12395,1999-12-02,2006-06-30,48600,107000
12395,2006-06-30,2016-10-28,107000,108500
12395,2016-10-28,2023-03-31,108500,129000
12396,1998-04-09,2007-08-09,40000,114950
12396,2007-08-09,2023-09-15,114950,128000
12397,1998-06-19,2019-09-03,38000,113000
12399,2006-08-30,2010-09-10,210000,219500
12401,2012-07-25,2019-10-04,240000,340000
12402,1999-05-12,2020-08-28,22500,300000
12403,2002-05-31,2023-01-27,125000,325000
12404,2002-06-14,2024-12-03,139950,329950
12406,1998-04-14,2013-09-17,65000,205000
12408,2005-08-01,2017-10-06,225000,335000
12408,2017-10-06,2024-03-20,335000,450000
12409,1998-06-23,2002-04-05,74950,144950
12409,2002-04-05,2007-12-20,144950,250000
12409,2007-12-20,2018-10-31,250000,320000
12410,2002-01-18,2007-10-31,120000,274950
12410,2007-10-31,2019-07-26,274950,365000
12410,2019-07-26,2023-08-02,365000,415000
12411,2001-11-02,2003-09-29,129415,150000
12411,2003-09-29,2017-04-21,150000,370000
12411,2017-04-21,2024-02-23,370000,425000
12412,2001-06-29,2015-10-02,132500,200000
12412,2015-10-02,2024-09-23,200000,445000
12413,1997-10-31,2007-03-02,75000,197000
12413,2007-03-02,2023-04-27,197000,425000
12416,1999-11-26,2007-10-09,94000,232000
12416,2007-10-09,2016-10-28,232000,306000
12416,2016-10-28,2025-07-18,306000,415000
12417,2008-04-29,2016-10-10,227500,290000
12417,2016-10-10,2020-01-17,290000,360000
12418,2000-08-10,2003-12-03,144500,164950
12421,2009-03-04,2017-01-27,150000,299999
12425,2009-02-09,2012-12-05,150000,192500
12426,2008-04-07,2015-11-06,175000,218000
12429,2015-11-09,2017-10-30,221500,240000
12432,2003-08-08,2004-08-27,145000,177000
12432,2004-08-27,2018-10-26,177000,270000
12435,1999-06-18,2001-01-12,72500,96000
12435,2001-01-12,2016-01-20,96000,195000
12435,2016-01-20,2017-04-20,195000,330000
12436,2018-04-27,2021-05-14,260000,335000
12438,1998-01-27,2019-06-14,60000,296800
12440,2021-02-26,2022-03-04,285000,365000
12441,1995-04-07,2004-06-18,55000,161000
12441,2004-06-18,2005-10-21,161000,192000
12441,2005-10-21,2022-11-14,192000,318000
12443,2002-06-28,2004-07-23,115000,179000
12443,2004-07-23,2007-10-05,179000,198950
12443,2007-10-05,2011-07-08,198950,189000
12443,2011-07-08,2021-06-22,189000,310500
12444,1998-11-27,2021-10-21,75000,487000
12445,1998-09-11,2004-05-21,79500,203000
12445,2004-05-21,2006-10-31,203000,295000
12446,1999-08-09,2004-03-24,100000,205000
12446,2004-03-24,2015-11-13,205000,355000
12446,2015-11-13,2018-07-30,355000,385000
12450,2000-09-29,2004-04-07,143000,205000
12450,2004-04-07,2025-05-23,205000,680000
12451,2004-07-20,2005-11-15,235000,250000
12452,2013-05-22,2021-09-28,280000,680000
12453,2003-07-31,2024-06-26,225000,333726
12453,2024-06-26,2025-07-31,333726,750000
12456,2019-04-26,2026-02-02,320150,705000
12457,2000-02-25,2001-03-16,139950,152500
12457,2001-03-16,2018-05-25,152500,357500
12458,2000-08-17,2007-02-23,175000,365000
12459,2007-04-02,2017-11-14,249995,350000
12460,2000-07-31,2016-12-19,115000,200500
12461,2010-10-01,2024-07-24,260000,470000
12462,1999-03-19,2007-05-31,79000,249950
12463,1998-05-29,2003-06-27,73500,149950
12463,2003-06-27,2005-07-27,149950,185000
12463,2005-07-27,2016-10-21,185000,205750
12463,2016-10-21,2016-12-08,205750,219995
12463,2016-12-08,2022-04-29,219995,390000
12464,2013-01-28,2017-03-24,195000,275000
12465,2008-10-30,2021-01-06,160000,300000
12471,2014-11-19,2017-09-29,190000,237000
12471,2017-09-29,2019-08-16,237000,280000
12476,2006-02-15,2006-06-30,200000,156000
12479,2010-05-28,2024-02-23,345000,580000
12481,2012-07-18,2015-03-13,285000,355000
12482,1995-06-07,2000-09-29,60000,152000
12482,2000-09-29,2005-11-28,152000,342000
12483,2002-04-12,2007-05-03,197500,315000
12483,2007-05-03,2013-08-16,315000,325000
12485,1995-07-14,1998-09-25,90000,86000
12485,1998-09-25,1999-02-25,86000,125000
12485,1999-02-25,1999-05-28,125000,140000
12485,1999-05-28,2015-08-05,140000,231000
12486,2000-07-28,2006-06-30,170000,340000
12490,2017-10-11,2025-03-03,355000,515000
12493,2009-09-23,2020-10-14,180000,450000
12495,2023-04-17,2024-10-07,3537000,12000000
12497,2017-12-07,2020-01-27,310500,310500
12497,2020-01-27,2020-02-26,310500,410000
12498,2017-12-07,2020-01-20,275500,275500
12498,2020-01-20,2020-02-21,275500,333000
12498,2020-02-21,2024-06-28,333000,395000
12505,2017-12-14,2025-12-17,296000,375000
12508,2018-03-09,2023-06-19,296000,160000
12509,2018-05-18,2022-05-20,304000,385000
12510,2018-03-02,2021-06-28,304000,350000
12513,2018-06-22,2022-11-28,306000,395000
12513,2022-11-28,2025-03-28,395000,368450
12516,2019-11-01,2024-07-12,300000,370000
12520,2001-09-18,2015-06-12,123500,212500
12520,2015-06-12,2015-12-14,212500,212500
12520,2015-12-14,2017-04-11,212500,358000
12521,1996-11-29,2012-10-26,57000,220000
12522,1996-11-15,2004-07-15,56000,179000
12522,2004-07-15,2022-02-25,179000,300000
12524,1995-03-28,1997-11-28,62000,82500
12526,2002-10-21,2008-07-31,151000,405000
12527,1995-05-05,1995-08-18,40000,51250
12527,1995-08-18,2000-08-25,51250,120000
12527,2000-08-25,2008-07-31,120000,400000
12528,2007-05-01,2017-10-23,420000,478000
12529,2004-11-12,2022-02-28,232000,420000
12531,1996-03-29,2000-11-27,73500,190000
12531,2000-11-27,2003-08-29,190000,234500
12532,2002-11-22,2013-04-19,150000,340000
12532,2013-04-19,2020-03-20,340000,437500
12534,1995-06-02,1998-01-09,45000,49500
12534,1998-01-09,2001-10-22,49500,78000
12534,2001-10-22,2006-04-12,78000,120000
12534,2006-04-12,2017-08-18,120000,150000
12534,2017-08-18,2022-02-17,150000,162000
12535,1998-12-16,2006-04-19,39990,140000
12540,1997-09-19,2004-04-27,37000,204000
12540,2004-04-27,2007-05-09,204000,329950
12543,1997-10-22,2006-06-09,58000,180000
12543,2006-06-09,2023-11-27,180000,245000
12545,1999-09-10,2016-03-30,100000,146000
12546,1999-06-01,2003-11-14,69950,143000
12546,2003-11-14,2004-07-23,143000,168000
12546,2004-07-23,2017-10-27,168000,254000
12547,2004-06-11,2007-09-10,160000,207500
12547,2007-09-10,2015-09-18,207500,222500
12547,2015-09-18,2021-10-21,222500,285000
12548,2002-11-26,2004-04-29,117000,164000
12548,2004-04-29,2025-10-31,164000,327500
12549,2001-06-13,2003-10-31,91000,145500
12549,2003-10-31,2005-11-25,145500,176000
12549,2005-11-25,2024-10-25,176000,327500
12551,1999-08-13,2016-06-01,84950,215000
12552,2000-10-20,2023-03-13,127000,430000
12555,2021-07-28,2025-08-08,295000,219000
12556,1996-04-18,2010-12-22,54500,149000
12556,2010-12-22,2025-08-15,149000,285000
12557,1996-01-26,1998-07-06,38950,55500
12557,1998-07-06,2006-03-28,55500,155000
12557,2006-03-28,2008-04-02,155000,150000
12560,1999-07-16,1999-10-08,61000,74950
12560,1999-10-08,2000-04-13,74950,98500
12560,2000-04-13,2010-04-01,98500,145000
12563,2001-11-21,2004-09-13,99000,153000
12564,1999-11-15,2003-04-07,76500,130000
12564,2003-04-07,2019-12-13,130000,255000
12565,2014-08-15,2015-04-29,166000,225000
12565,2015-04-29,2019-03-29,225000,240000
12565,2019-03-29,2022-11-04,240000,330000
12565,2022-11-04,2024-01-02,330000,327500
12567,2018-10-29,2025-03-27,275000,335000
12568,1996-06-21,2001-08-31,45000,90000
12568,2001-08-31,2023-09-29,90000,315000
12569,1997-05-20,1997-08-29,47500,59000
12569,1997-08-29,2002-01-25,59000,118250
12569,2002-01-25,2003-06-06,118250,135000
12569,2003-06-06,2020-12-18,135000,265000
12570,1996-10-07,1999-03-12,45000,69500
12570,1999-03-12,2018-05-09,69500,205000
12570,2018-05-09,2019-04-10,205000,258500
12570,2019-04-10,2022-10-10,258500,315000
12571,1997-10-03,1999-07-02,60000,72500
12571,1999-07-02,2004-02-16,72500,120000
12571,2004-02-16,2007-07-13,120000,189950
12571,2007-07-13,2015-12-15,189950,225000
12572,1996-06-14,2006-04-28,50000,159500
12572,2006-04-28,2009-12-16,159500,175000
12573,2001-01-15,2021-04-27,34000,184000
12574,1997-06-27,1999-05-28,52950,69950
12574,1999-05-28,2015-09-18,69950,215500
12575,1995-12-18,1999-03-01,44250,57000
12575,1999-03-01,2007-09-14,57000,169000
12575,2007-09-14,2014-10-27,169000,185000
12575,2014-10-27,2020-07-10,185000,230000
12576,1998-12-23,2002-06-26,37500,160000
12580,2007-04-20,2013-07-19,447500,515000
12582,2001-03-20,2016-09-30,53000,128000
12582,2016-09-30,2021-12-13,128000,160000
12587,1997-09-29,2006-10-30,41000,116000
12587,2006-10-30,2021-08-23,116000,160000
12588,2001-10-04,2005-06-16,59000,112500
12590,2001-12-21,2004-03-26,60000,93500
12590,2004-03-26,2006-11-24,93500,123000
12590,2006-11-24,2013-08-20,123000,117000
12590,2013-08-20,2022-10-11,117000,185000
12592,2003-01-22,2004-06-11,75000,94000
12592,2004-06-11,2007-03-09,94000,128000
12595,1995-06-30,2000-05-19,27000,52500
12595,2000-05-19,2005-11-25,52500,106000
12595,2005-11-25,2018-04-12,106000,127500
12597,1999-06-04,2013-10-25,42750,109000
12598,2012-01-06,2015-08-10,109000,118500
12599,2006-11-03,2017-05-31,118000,153000
12599,2017-05-31,2020-06-19,153000,152000
12599,2020-06-19,2023-07-28,152000,185000
12600,1999-11-17,2021-02-11,45500,147000
12600,2021-02-11,2021-11-12,147000,165000
12600,2021-11-12,2023-08-24,165000,182000
12602,2013-02-01,2021-05-17,93000,150000
12603,2004-05-30,2007-05-31,75000,124500
12603,2007-05-31,2010-09-07,124500,115000
12604,2003-08-29,2015-07-27,81000,105000
12604,2015-07-27,2025-05-28,105000,160000
12605,1996-07-22,2000-07-20,28000,43500
12606,2000-12-04,2003-11-28,46500,83000
12606,2003-11-28,2007-06-15,83000,125000
12607,1997-08-29,2001-06-29,35500,63000
12607,2001-06-29,2007-09-14,63000,125000
12609,2001-08-23,2018-07-24,62950,125000
12610,2002-05-31,2014-12-19,63750,99950
12610,2014-12-19,2021-08-25,99950,169000
12610,2021-08-25,2025-07-31,169000,185000
12611,1997-12-23,2000-07-21,39995,47000
12612,1999-03-30,2001-04-12,42500,58000
12612,2001-04-12,2007-09-21,58000,127000
12612,2007-09-21,2021-11-17,127000,155000
12613,1996-10-25,2001-08-10,33000,58500
12613,2001-08-10,2003-12-12,58500,82690
12613,2003-12-12,2013-06-14,82690,92000
12613,2013-06-14,2016-11-04,92000,135000
12614,2012-01-27,2018-04-20,90000,140000
12615,1997-07-31,2006-05-26,35000,124999
12615,2006-05-26,2008-01-02,124999,119477
12621,2004-05-27,2022-01-07,89950,170000
12622,1998-05-22,2022-02-11,45000,185000
12623,2000-02-29,2016-07-21,46000,137000
12625,1999-08-09,2005-09-23,41500,112000
12625,2005-09-23,2014-07-11,112000,112000
12626,1997-04-25,2006-04-21,22500,119000
12626,2006-04-21,2010-09-03,119000,109000
12627,1997-02-07,2011-08-31,25000,108000
12628,2001-05-25,2014-07-04,53000,123500
12630,2000-11-01,2002-02-01,50000,69000
12630,2002-02-01,2008-03-28,69000,125000
12631,2010-10-01,2011-08-25,98500,121100
12631,2011-08-25,2016-02-10,121100,130000
12631,2016-02-10,2024-09-20,130000,194000
12632,1996-08-19,2005-04-19,31500,104500
12632,2005-04-19,2007-09-20,104500,132000
12632,2007-09-20,2017-02-17,132000,135000
12633,1995-03-29,2005-12-09,32750,109950
12634,1998-09-11,2001-05-31,36000,55000
12634,2001-05-31,2005-12-05,55000,115500
12636,1999-10-08,2005-12-21,48000,111250
12636,2005-12-21,2015-09-02,111250,118000
12639,2004-04-14,2008-09-05,85000,122000
12639,2008-09-05,2011-05-27,122000,115000
12641,2015-12-21,2022-12-16,325000,447500
12645,2016-03-01,2021-04-13,234600,275000
12645,2021-04-13,2023-12-11,275000,335000
12646,2016-05-13,2020-12-18,283000,315000
12648,2016-05-23,2020-08-28,274750,317500
12649,2016-03-11,2018-08-30,290000,320000
12652,2016-03-31,2024-09-13,285000,400000
12653,2016-11-07,2022-08-05,325000,410000
12655,2016-03-30,2021-06-28,242000,290000
12655,2021-06-28,2025-08-05,290000,337500
12656,2016-03-31,2026-02-27,247000,310000
12657,2016-04-14,2021-01-12,328000,365000
12658,2016-06-28,2022-02-25,298000,358200
12660,2016-07-15,2017-09-29,275000,275000
12660,2017-09-29,2021-12-17,275000,310000
12664,2016-08-05,2022-12-15,275000,350000
12667,2016-10-07,2022-02-10,315000,375000
12671,2016-08-26,2025-10-24,312500,377500
12672,2016-09-09,2021-04-30,300000,325000
12672,2021-04-30,2024-12-20,325000,391000
12673,2016-09-30,2020-10-02,307000,313000
12677,2007-07-24,2008-09-23,145000,168000
12677,2008-09-23,2013-11-22,168000,168000
12677,2013-11-22,2023-06-23,168000,296000
12678,1998-12-15,2005-09-02,52000,146000
12678,2005-09-02,2015-11-20,146000,194000
12678,2015-11-20,2020-11-18,194000,214500
12679,2007-08-06,2019-08-02,175000,195000
12680,1995-10-02,2015-07-01,43000,220000
12680,2015-07-01,2019-03-29,220000,260000
12680,2019-03-29,2023-03-16,260000,278000
12681,2000-03-31,2005-08-04,75500,156500
12682,1997-12-15,2002-03-28,58000,95000
12682,2002-03-28,2006-10-18,95000,175000
12682,2006-10-18,2013-01-03,175000,176000
12682,2013-01-03,2023-12-21,176000,310000
12684,1999-12-22,2004-06-11,59995,152000
12684,2004-06-11,2013-07-19,152000,170000
12684,2013-07-19,2017-12-18,170000,215000
12685,2000-04-20,2007-01-26,73000,170000
12685,2007-01-26,2011-01-28,170000,158500
12685,2011-01-28,2017-08-31,158500,200000
12685,2017-08-31,2020-04-17,200000,224000
12689,1998-09-11,2005-09-30,56000,157000
12690,2004-10-15,2015-04-01,157000,187450
12690,2015-04-01,2018-05-17,187450,230000
12692,2009-12-08,2020-05-29,142500,232500
12694,1998-02-24,2003-09-19,65000,142500
12694,2003-09-19,2008-06-11,142500,183000
12694,2008-06-11,2020-11-05,183000,266000
12695,2018-07-13,2018-10-24,177000,186000
12695,2018-10-24,2019-03-29,186000,191500
12695,2019-03-29,2024-09-30,191500,325000
12696,2014-12-23,2018-02-14,140000,255000
12696,2018-02-14,2025-08-15,255000,327500
12698,1998-10-30,2007-02-02,59950,164000
12699,2005-04-22,2009-12-07,176000,171000
12699,2009-12-07,2019-08-30,171000,250000
12699,2019-08-30,2019-09-30,250000,250000
12699,2019-09-30,2021-06-30,250000,325000
12700,2004-03-12,2018-07-10,250000,250000
12702,1997-06-27,1999-06-23,50950,69000
12702,1999-06-23,2020-02-28,69000,197000
12702,2020-02-28,2023-02-22,197000,240000
12703,2016-11-25,2024-10-11,310000,390000
12705,2016-12-02,2022-04-12,315000,365000
12706,2016-11-17,2019-06-21,280000,295000
12708,2017-04-13,2021-06-25,278500,288000
12713,2017-01-27,2024-04-29,345000,407000
12717,2016-12-02,2018-10-22,285000,285000
12718,2016-12-01,2025-07-31,365000,448000
12721,2005-08-26,2016-12-12,155000,172000
12721,2016-12-12,2022-05-20,172000,167500
12722,2006-08-04,2015-02-10,215000,232500
12722,2015-02-10,2017-12-29,232500,247500
12722,2017-12-29,2021-09-24,247500,262555
12723,2006-05-05,2010-01-04,205000,212000
12724,2006-05-19,2012-11-09,205000,208000
12724,2012-11-09,2016-07-07,208000,240000
12725,2004-05-19,2007-02-20,165000,218850
12726,2005-08-03,2007-02-16,165000,217500
12726,2007-02-16,2012-01-27,217500,215000
12726,2012-01-27,2015-07-31,215000,235000
12727,2006-01-30,2024-12-18,225000,275000
12728,2007-07-27,2016-12-15,225000,243396
12730,2006-02-28,2010-10-01,225000,219000
12730,2010-10-01,2022-04-22,219000,247000
12731,2005-07-07,2022-03-25,242500,240000
12732,2005-05-20,2006-08-16,142500,142000
12733,2006-03-12,2016-09-01,200000,244400
12733,2016-09-01,2021-04-28,244400,255000
12733,2021-04-28,2024-11-18,255000,277500
12733,2024-11-18,2024-11-18,277500,277500
12734,2006-06-06,2013-10-25,213000,225000
12734,2013-10-25,2017-04-11,225000,247000
12735,2006-05-19,2008-01-17,205000,227000
12735,2008-01-17,2023-11-03,227000,267500
12737,2005-06-22,2013-11-04,250000,230000
12738,2005-08-03,2014-01-31,152500,156000
12738,2014-01-31,2023-01-04,156000,175500
12741,2005-04-29,2006-06-14,152500,155000
12741,2006-06-14,2007-03-09,155000,155000
12741,2007-03-09,2010-09-14,155000,148000
12742,2006-08-29,2011-09-28,210000,210000
12742,2011-09-28,2017-07-07,210000,247500
12743,2007-05-31,2008-12-08,225000,185000
12744,2006-06-16,2012-02-24,209000,213500
12744,2012-02-24,2021-03-12,213500,245000
12745,1995-11-24,1998-04-27,32000,35500
12745,1998-04-27,2001-06-08,35500,57990
12745,2001-06-08,2003-09-25,57990,92000
12745,2003-09-25,2023-07-21,92000,140000
12745,2023-07-21,2024-08-30,140000,220000
12746,1999-06-04,2001-10-26,45000,64500
12746,2001-10-26,2004-05-11,64500,127000
12746,2004-05-11,2008-01-11,127000,157000
12746,2008-01-11,2019-07-12,157000,215000
12747,1997-09-22,2013-10-10,39700,125000
12747,2013-10-10,2023-05-19,125000,370000
12748,1997-10-20,2005-04-29,42500,124000
12749,2018-12-13,2025-06-20,225000,260000
12750,1998-12-09,2000-06-09,42000,54950
12750,2000-06-09,2006-12-21,54950,125000
12750,2006-12-21,2007-07-13,125000,153500
12750,2007-07-13,2014-10-17,153500,154000
12751,1999-04-29,2001-03-16,38105,63000
12751,2001-03-16,2005-09-14,63000,120000
12751,2005-09-14,2007-06-12,120000,149500
12751,2007-06-12,2012-03-16,149500,125000
12751,2012-03-16,2015-12-04,125000,160000
12751,2015-12-04,2021-09-29,160000,167000
12752,1998-07-01,2021-03-05,52500,180000
12753,2011-07-04,2023-04-05,100000,300000
12754,2000-08-25,2009-08-27,71000,144950
12754,2009-08-27,2016-09-26,144950,168500
12754,2016-09-26,2019-09-12,168500,207500
12755,1998-02-16,2001-12-14,45000,89500
12755,2001-12-14,2014-08-29,89500,136000
12755,2014-08-29,2019-10-22,136000,165000
12755,2019-10-22,2022-11-18,165000,245000
12756,2001-07-31,2007-07-20,79000,160000
12756,2007-07-20,2018-05-04,160000,185000
12757,2002-02-04,2005-07-22,90000,145000
12757,2005-07-22,2013-05-31,145000,128700
12757,2013-05-31,2022-01-28,128700,248000
12758,2005-08-16,2012-05-21,125950,125000
12758,2012-05-21,2018-05-31,125000,133280
12758,2018-05-31,2018-05-31,133280,196000
12759,1997-08-29,2001-10-04,44500,73500
12759,2001-10-04,2012-08-03,73500,129000
12760,2009-09-02,2019-11-01,94000,167500
12761,2001-07-09,2006-04-28,78000,125000
12761,2006-04-28,2015-05-18,125000,117500
12761,2015-05-18,2025-06-06,117500,196500
12766,2015-09-28,2020-03-24,175000,216000
12766,2020-03-24,2024-04-22,216000,265000
12767,2015-06-05,2016-06-28,230000,250000
12767,2016-06-28,2021-11-11,250000,300000
12770,2018-08-17,2025-05-27,165000,257500
12771,1996-12-19,2003-12-12,48800,127000
12771,2003-12-12,2006-04-28,127000,140000
12771,2006-04-28,2017-09-15,140000,185000
12773,1995-11-24,2001-08-31,44000,93000
12774,1998-08-14,2000-07-14,54950,83000
12775,2000-07-14,2000-08-21,72500,87250
12775,2000-08-21,2020-05-12,87250,192000
12775,2020-05-12,2022-09-01,192000,290000
12776,1996-09-13,2002-08-08,45000,105000
12776,2002-08-08,2021-02-12,105000,191500
12776,2021-02-12,2024-11-29,191500,267500
12778,2004-04-08,2020-12-01,130000,184000
12780,2009-12-11,2010-12-03,145000,158500
12782,2000-10-30,2005-10-24,72000,113000
12782,2005-10-24,2007-10-12,113000,154450
12782,2007-10-12,2009-11-09,154450,122500
12783,1997-12-18,2006-03-10,42000,135000
12783,2006-03-10,2008-02-11,135000,165000
12785,1997-10-03,2002-02-22,54500,99995
12785,2002-02-22,2010-06-25,99995,165000
12785,2010-06-25,2019-03-15,165000,230000
12786,2005-04-22,2007-07-04,128000,174000
12786,2007-07-04,2017-10-03,174000,213000
12786,2017-10-03,2025-02-21,213000,228000
12787,2001-08-13,2003-03-07,57000,115000
12787,2003-03-07,2005-06-03,115000,132450
12787,2005-06-03,2020-07-24,132450,178000
12787,2020-07-24,2024-08-16,178000,225000
12788,2011-12-14,2016-03-08,110000,138000
12789,1999-05-14,2009-03-06,59995,140000
12789,2009-03-06,2014-07-03,140000,162500
12789,2014-07-03,2024-10-21,162500,300000
12791,1999-03-29,2001-12-07,41500,91500
12791,2001-12-07,2016-05-06,91500,200000
12791,2016-05-06,2025-07-24,200000,260000
12792,2014-02-14,2017-12-12,215000,265000
12792,2017-12-12,2019-01-23,265000,277000
12795,2013-12-11,2023-03-03,210000,325000
12798,2008-09-10,2014-04-28,200000,172500
12799,2002-09-27,2014-05-21,102500,125000
12799,2014-05-21,2015-01-09,125000,172500
12800,2017-08-18,2021-02-17,170000,175000
12801,1997-04-25,2010-05-28,41500,120000
12802,1996-02-16,2014-10-17,46500,155000
12802,2014-10-17,2019-07-05,155000,195000
12802,2019-07-05,2024-03-01,195000,233500
12806,2015-07-31,2022-12-16,1591700,255000
12811,1998-11-27,2019-03-04,50000,250000
12827,2003-11-07,2008-08-29,113000,131000
12827,2008-08-29,2022-01-13,131000,175000
12828,2000-12-15,2003-11-27,61500,105000
12829,1996-09-27,2001-03-30,38500,64500
12830,1999-07-20,2000-09-06,48500,74950
12830,2000-09-06,2002-09-12,74950,112000
12831,2020-01-31,2024-09-27,140000,201000
12832,1999-07-16,2000-03-10,42650,59950
12832,2000-03-10,2012-03-12,59950,123500
12835,1999-08-16,2005-05-03,52000,130000
12835,2005-05-03,2021-11-12,130000,184160
12836,1998-06-29,2004-07-02,46000,115000
12836,2004-07-02,2007-02-23,115000,142500
12837,1999-08-25,2002-04-02,50000,69000
12837,2002-04-02,2019-06-28,69000,142500
12842,2002-05-28,2012-11-01,75000,105000
12843,2000-06-14,2003-04-14,81500,120000
12843,2003-04-14,2007-09-13,120000,200000
12844,1995-04-28,1998-08-14,41000,59950
12844,1998-08-14,2003-05-29,59950,128000
12846,2021-02-11,2023-04-06,96666,110000
12856,2018-05-11,2023-07-18,405000,560000
12875,2018-08-31,2023-08-18,400000,480000
12886,2019-08-20,2020-10-27,401500,405000
12896,2019-06-07,2025-07-31,340000,475000
12898,2019-06-14,2020-12-21,325000,330000
12903,2019-04-26,2025-05-29,340000,502500
12910,2006-02-15,2006-06-13,200000,115000
12910,2006-06-13,2008-05-02,115000,125000
12910,2008-05-02,2021-09-09,125000,105000
12911,2006-02-15,2006-05-19,200000,111625
12911,2006-05-19,2006-05-22,111625,145000
12911,2006-05-22,2025-11-25,145000,105000
12912,2006-02-15,2006-05-31,200000,114000
12914,2006-02-15,2006-05-17,200000,112000
12914,2006-05-17,2007-07-06,112000,123750
12915,2006-02-15,2006-06-19,200000,155000
12916,2015-01-12,2016-12-01,2593019,8050000
12919,2014-12-19,2018-11-13,3915000,4100000
12920,1997-03-31,2017-04-07,306000,1312709
12922,2001-01-29,2005-11-23,20000,80000
12923,2003-10-09,2009-05-05,75000,79000
12923,2009-05-05,2014-06-25,79000,99995
12923,2014-06-25,2024-09-06,99995,130000
12926,1998-07-24,2004-08-06,45500,110000
12930,2004-02-13,2016-11-01,119000,178000
12934,2005-03-07,2014-02-17,135000,153000
12934,2014-02-17,2016-03-11,153000,165000
12934,2016-03-11,2025-03-31,165000,265000
12935,2015-05-22,2021-09-28,163000,250000
12936,1997-07-09,1997-12-05,45000,43500
12936,1997-12-05,2013-09-24,43500,129000
12938,1997-02-25,2017-11-23,40000,173500
12939,2006-03-24,2009-07-10,137500,133000
12939,2009-07-10,2018-02-13,133000,190000
12943,2004-05-04,2021-11-15,54450,230000
12944,1996-03-25,2003-05-16,30000,72000
12944,2003-05-16,2005-10-13,72000,95000
12944,2005-10-13,2007-11-01,95000,120000
12944,2007-11-01,2019-10-22,120000,125000
12945,2010-05-17,2013-06-05,100000,76500
12945,2013-06-05,2014-07-02,76500,105000
12946,2003-04-04,2005-12-07,70000,90000
